Date,Time,Open,High,Low,Close,Volume
2022-5-5,17:30,67769.0,67866.0,67531.0,67810.0,76532.0
2022-5-5,17:0,67455.0,67925.0,67455.0,67769.0,153499.0
2022-5-5,16:30,67362.0,67486.0,67360.0,67455.0,26038.0
2022-5-5,16:0,67338.0,67443.0,67302.0,67366.0,25414.0
2022-5-5,15:30,67310.0,67454.0,67283.0,67338.0,36920.0
2022-5-5,15:0,67306.0,67457.0,67270.0,67311.0,37485.0
2022-5-5,14:30,67316.0,67379.0,67260.0,67309.0,25497.0
2022-5-5,14:0,67329.0,67368.0,67201.0,67314.0,43211.0
2022-5-5,13:30,67264.0,67387.0,67251.0,67366.0,30459.0
2022-5-5,13:0,67286.0,67360.0,67225.0,67263.0,33418.0
2022-5-5,12:30,67329.0,67405.0,67217.0,67290.0,35073.0
2022-5-5,12:0,67275.0,67490.0,67186.0,67330.0,83912.0
2022-5-5,11:30,67559.0,67689.0,67050.0,67269.0,106035.0
2022-5-5,11:0,67428.0,67724.0,67421.0,67558.0,98106.0
2022-5-5,10:30,67400.0,67863.0,67370.0,67428.0,170048.0
2022-5-5,10:0,68321.0,68321.0,67250.0,67397.0,380192.0
2022-5-4,18:30,69170.0,69250.0,68303.0,68395.0,90954.0
2022-5-4,18:0,69193.0,69444.0,68474.0,69163.0,243504.0
2022-5-4,17:30,69843.0,69900.0,69131.0,69194.0,151516.0
2022-5-4,17:0,70099.0,70197.0,69693.0,69845.0,85989.0
2022-5-4,16:30,70103.0,70292.0,69975.0,70094.0,44185.0
2022-5-4,16:0,70100.0,70257.0,70032.0,70103.0,38693.0
2022-5-4,15:30,70294.0,70374.0,69958.0,70097.0,53423.0
2022-5-4,15:0,70433.0,70490.0,70251.0,70298.0,45165.0
2022-5-4,14:30,70399.0,70548.0,70351.0,70431.0,53560.0
2022-5-4,14:0,70090.0,70516.0,70090.0,70404.0,64047.0
2022-5-4,13:30,70255.0,70315.0,69800.0,70090.0,69176.0
2022-5-4,13:0,70212.0,70389.0,70030.0,70250.0,71348.0
2022-5-4,12:30,70503.0,70649.0,70001.0,70213.0,124009.0
2022-5-4,12:0,70661.0,70661.0,70040.0,70502.0,174124.0
2022-5-4,11:30,71438.0,71452.0,70400.0,70664.0,192921.0
2022-5-4,11:0,72050.0,72050.0,71341.0,71440.0,144249.0
2022-5-4,10:30,71597.0,72340.0,71548.0,72049.0,173352.0
2022-5-4,10:0,72503.0,72503.0,69940.0,71597.0,343215.0
2022-4-29,18:30,72616.0,72792.0,72518.0,72593.0,56537.0
2022-4-29,18:0,72486.0,72750.0,72404.0,72615.0,82133.0
2022-4-29,17:30,72488.0,72596.0,72048.0,72490.0,89941.0
2022-4-29,17:0,72553.0,72639.0,72221.0,72488.0,66797.0
2022-4-29,16:30,72698.0,72850.0,72533.0,72551.0,72329.0
2022-4-29,16:0,72645.0,72968.0,72433.0,72701.0,111731.0
2022-4-29,15:30,72392.0,72853.0,72310.0,72645.0,106286.0
2022-4-29,15:0,72122.0,72496.0,72000.0,72392.0,84140.0
2022-4-29,14:30,72090.0,72426.0,71922.0,72130.0,93837.0
2022-4-29,14:0,72382.0,72492.0,72040.0,72082.0,72383.0
2022-4-29,13:30,72685.0,72706.0,72330.0,72382.0,127196.0
2022-4-29,13:0,72648.0,72825.0,72502.0,72688.0,128132.0
2022-4-29,12:30,72073.0,72695.0,71974.0,72642.0,164555.0
2022-4-29,12:0,72185.0,72245.0,71811.0,72077.0,178196.0
2022-4-29,11:30,72734.0,72906.0,72020.0,72185.0,214215.0
2022-4-29,11:0,73244.0,73249.0,72617.0,72740.0,162145.0
2022-4-29,10:30,73710.0,73710.0,73138.0,73241.0,127405.0
2022-4-29,10:0,73605.0,73950.0,73120.0,73717.0,144457.0
2022-4-28,18:30,73577.0,73645.0,73420.0,73520.0,45540.0
2022-4-28,18:0,73835.0,73877.0,73505.0,73575.0,88850.0
2022-4-28,17:30,73804.0,73978.0,73803.0,73837.0,40854.0
2022-4-28,17:0,74106.0,74116.0,73753.0,73810.0,66110.0
2022-4-28,16:30,74042.0,74131.0,73930.0,74106.0,39042.0
2022-4-28,16:0,74107.0,74140.0,73964.0,74036.0,28269.0
2022-4-28,15:30,73972.0,74222.0,73954.0,74103.0,55589.0
2022-4-28,15:0,74081.0,74098.0,73904.0,73972.0,36023.0
2022-4-28,14:30,74151.0,74160.0,73968.0,74079.0,34823.0
2022-4-28,14:0,73898.0,74276.0,73898.0,74158.0,83223.0
2022-4-28,13:30,73893.0,73966.0,73820.0,73894.0,46960.0
2022-4-28,13:0,73773.0,73899.0,73623.0,73897.0,76808.0
2022-4-28,12:30,73800.0,73845.0,73711.0,73773.0,41232.0
2022-4-28,12:0,73823.0,73873.0,73724.0,73803.0,78172.0
2022-4-28,11:30,74030.0,74088.0,73814.0,73824.0,57700.0
2022-4-28,11:0,74053.0,74114.0,73910.0,74032.0,71657.0
2022-4-28,10:30,74186.0,74399.0,74053.0,74053.0,94944.0
2022-4-28,10:0,74461.0,74575.0,73561.0,74187.0,223312.0
2022-4-27,18:30,74516.0,74559.0,74460.0,74525.0,20121.0
2022-4-27,18:0,74634.0,74650.0,74478.0,74520.0,37144.0
2022-4-27,17:30,74496.0,74650.0,74470.0,74635.0,34101.0
2022-4-27,17:0,74642.0,74700.0,74460.0,74497.0,43314.0
2022-4-27,16:30,74690.0,74755.0,74576.0,74642.0,35880.0
2022-4-27,16:0,74563.0,74788.0,74530.0,74690.0,69876.0
2022-4-27,15:30,74479.0,74596.0,74440.0,74558.0,21741.0
2022-4-27,15:0,74434.0,74585.0,74412.0,74480.0,27786.0
2022-4-27,14:30,74551.0,74610.0,74421.0,74426.0,37234.0
2022-4-27,14:0,74446.0,74620.0,74387.0,74551.0,35373.0
2022-4-27,13:30,74492.0,74534.0,74276.0,74437.0,67102.0
2022-4-27,13:0,74454.0,74639.0,74414.0,74489.0,72303.0
2022-4-27,12:30,74442.0,74581.0,74381.0,74451.0,63275.0
2022-4-27,12:0,74434.0,74549.0,74314.0,74440.0,64386.0
2022-4-27,11:30,74519.0,74653.0,74359.0,74433.0,86456.0
2022-4-27,11:0,74898.0,74977.0,74475.0,74525.0,91493.0
2022-4-27,10:30,74846.0,75043.0,74460.0,74890.0,134497.0
2022-4-27,10:0,74550.0,75247.0,74335.0,74847.0,195751.0
2022-4-26,18:30,74670.0,74849.0,74500.0,74528.0,37434.0
2022-4-26,18:0,74658.0,74966.0,74515.0,74667.0,77937.0
2022-4-26,17:30,74601.0,74884.0,74589.0,74660.0,76209.0
2022-4-26,17:0,74383.0,74658.0,74350.0,74595.0,53655.0
2022-4-26,16:30,74603.0,74699.0,74267.0,74392.0,96548.0
2022-4-26,16:0,74852.0,74967.0,74586.0,74603.0,85442.0
2022-4-26,15:30,74334.0,74928.0,74323.0,74853.0,94968.0
2022-4-26,15:0,74505.0,74778.0,74177.0,74334.0,112108.0
2022-4-26,14:30,74006.0,74586.0,74000.0,74506.0,68691.0
2022-4-26,14:0,74201.0,74298.0,73911.0,74007.0,82927.0
2022-4-26,13:30,74350.0,74424.0,74082.0,74212.0,90470.0
2022-4-26,13:0,74488.0,74664.0,74303.0,74350.0,94642.0
2022-4-26,12:30,74139.0,74600.0,74076.0,74489.0,99800.0
2022-4-26,12:0,74370.0,74387.0,74115.0,74142.0,75750.0
2022-4-26,11:30,74557.0,74627.0,74300.0,74374.0,96393.0
2022-4-26,11:0,74789.0,74907.0,74525.0,74551.0,93376.0
2022-4-26,10:30,74769.0,75095.0,74671.0,74789.0,148811.0
2022-4-26,10:0,74910.0,74996.0,73723.0,74762.0,248787.0
2022-4-25,18:30,74984.0,75011.0,74832.0,74864.0,35489.0
2022-4-25,18:0,75024.0,75043.0,74703.0,74983.0,63756.0
2022-4-25,17:30,74800.0,75160.0,74650.0,75025.0,96691.0
2022-4-25,17:0,75222.0,75269.0,74743.0,74800.0,83770.0
2022-4-25,16:30,75094.0,75369.0,74975.0,75225.0,72340.0
2022-4-25,16:0,74852.0,75199.0,74812.0,75085.0,60640.0
2022-4-25,15:30,75125.0,75297.0,74739.0,74858.0,84582.0
2022-4-25,15:0,74862.0,75148.0,74810.0,75120.0,50499.0
2022-4-25,14:30,74968.0,75039.0,74704.0,74869.0,72377.0
2022-4-25,14:0,74918.0,75100.0,74851.0,74965.0,54814.0
2022-4-25,13:30,74869.0,74974.0,74850.0,74915.0,33990.0
2022-4-25,13:0,74859.0,75028.0,74734.0,74870.0,64203.0
2022-4-25,12:30,74760.0,75157.0,74681.0,74861.0,101560.0
2022-4-25,12:0,74990.0,75021.0,74581.0,74758.0,130948.0
2022-4-25,11:30,74918.0,75147.0,74800.0,74990.0,117462.0
2022-4-25,11:0,75052.0,75323.0,74821.0,74918.0,151014.0
2022-4-25,10:30,75497.0,75670.0,74870.0,75058.0,155928.0
2022-4-25,10:0,77666.0,77666.0,75320.0,75497.0,304800.0
2022-4-22,18:30,77223.0,77660.0,77051.0,77656.0,77307.0
2022-4-22,18:0,76722.0,77590.0,76683.0,77223.0,214148.0
2022-4-22,17:30,76339.0,76887.0,76154.0,76720.0,130957.0
2022-4-22,17:0,76172.0,76412.0,75971.0,76339.0,82094.0
2022-4-22,16:30,75871.0,76271.0,75712.0,76173.0,83944.0
2022-4-22,16:0,75606.0,76110.0,75308.0,75875.0,130327.0
2022-4-22,15:30,74994.0,75835.0,74969.0,75606.0,181315.0
2022-4-22,15:0,74714.0,75057.0,74670.0,74988.0,69061.0
2022-4-22,14:30,74496.0,74862.0,74452.0,74714.0,76166.0
2022-4-22,14:0,74711.0,74762.0,74444.0,74492.0,44420.0
2022-4-22,13:30,75047.0,75180.0,74540.0,74706.0,87217.0
2022-4-22,13:0,74525.0,75072.0,74430.0,75052.0,94946.0
2022-4-22,12:30,74699.0,74933.0,74501.0,74514.0,67374.0
2022-4-22,12:0,74893.0,75034.0,74608.0,74700.0,74501.0
2022-4-22,11:30,74838.0,75402.0,74836.0,74900.0,101749.0
2022-4-22,11:0,75222.0,75333.0,74713.0,74836.0,140083.0
2022-4-22,10:30,75314.0,75636.0,75080.0,75222.0,132233.0
2022-4-22,10:0,76687.0,77615.0,75255.0,75314.0,305433.0
2022-4-21,18:30,76426.0,76650.0,76250.0,76599.0,71185.0
2022-4-21,18:0,75475.0,76599.0,75427.0,76420.0,225996.0
2022-4-21,17:30,75553.0,75685.0,75110.0,75477.0,117895.0
2022-4-21,17:0,75662.0,75820.0,75500.0,75544.0,59759.0
2022-4-21,16:30,75881.0,75962.0,75636.0,75661.0,60801.0
2022-4-21,16:0,75969.0,76038.0,75542.0,75887.0,91322.0
2022-4-21,15:30,75947.0,76040.0,75822.0,75973.0,61856.0
2022-4-21,15:0,75897.0,76090.0,75666.0,75948.0,108203.0
2022-4-21,14:30,75959.0,76036.0,75770.0,75896.0,78829.0
2022-4-21,14:0,76154.0,76333.0,75914.0,75960.0,73922.0
2022-4-21,13:30,76426.0,76650.0,76047.0,76127.0,106782.0
2022-4-21,13:0,76511.0,76899.0,76377.0,76427.0,99893.0
2022-4-21,12:30,76666.0,76812.0,76100.0,76521.0,169861.0
2022-4-21,12:0,77138.0,77228.0,76592.0,76659.0,170904.0
2022-4-21,11:30,77648.0,77706.0,77105.0,77146.0,146159.0
2022-4-21,11:0,78179.0,78347.0,77604.0,77646.0,121249.0
2022-4-21,10:30,78340.0,78470.0,77904.0,78179.0,98474.0
2022-4-21,10:0,78050.0,78459.0,77550.0,78340.0,165721.0
2022-4-20,18:30,78324.0,78363.0,78000.0,78000.0,25871.0
2022-4-20,18:0,78300.0,78478.0,78045.0,78313.0,57618.0
2022-4-20,17:30,78371.0,78575.0,78265.0,78306.0,44372.0
2022-4-20,17:0,78252.0,78524.0,78237.0,78370.0,60678.0
2022-4-20,16:30,78272.0,78438.0,78017.0,78252.0,103584.0
2022-4-20,16:0,78654.0,78676.0,78161.0,78281.0,96993.0
2022-4-20,15:30,78714.0,78863.0,78567.0,78650.0,67619.0
2022-4-20,15:0,78967.0,79062.0,78651.0,78703.0,65204.0
2022-4-20,14:30,78970.0,79125.0,78830.0,78961.0,56111.0
2022-4-20,14:0,79018.0,79290.0,78866.0,78970.0,61411.0
2022-4-20,13:30,79339.0,79421.0,78900.0,79020.0,91146.0
2022-4-20,13:0,79790.0,79889.0,79300.0,79331.0,75005.0
2022-4-20,12:30,79744.0,79989.0,79511.0,79790.0,77991.0
2022-4-20,12:0,79299.0,79775.0,79033.0,79735.0,111074.0
2022-4-20,11:30,79742.0,79820.0,78101.0,79301.0,290259.0
2022-4-20,11:0,79916.0,79942.0,79612.0,79742.0,72835.0
2022-4-20,10:30,79933.0,80195.0,79847.0,79918.0,72818.0
2022-4-20,10:0,80150.0,80298.0,79580.0,79935.0,124468.0
2022-4-19,18:30,80320.0,80360.0,80050.0,80118.0,26116.0
2022-4-19,18:0,80209.0,80469.0,80126.0,80320.0,61317.0
2022-4-19,17:30,80045.0,80290.0,80018.0,80205.0,63330.0
2022-4-19,17:0,79929.0,80361.0,79766.0,80050.0,93827.0
2022-4-19,16:30,80085.0,80178.0,79828.0,79930.0,67565.0
2022-4-19,16:0,80234.0,80286.0,80051.0,80085.0,42255.0
2022-4-19,15:30,80402.0,80409.0,79901.0,80235.0,119665.0
2022-4-19,15:0,80717.0,80916.0,80210.0,80414.0,114368.0
2022-4-19,14:30,80695.0,80822.0,80654.0,80716.0,39303.0
2022-4-19,14:0,80850.0,80900.0,80672.0,80700.0,34508.0
2022-4-19,13:30,80920.0,81111.0,80627.0,80859.0,91427.0
2022-4-19,13:0,80832.0,80975.0,80810.0,80918.0,29087.0
2022-4-19,12:30,80897.0,80984.0,80731.0,80826.0,46077.0
2022-4-19,12:0,80989.0,81061.0,80760.0,80898.0,66943.0
2022-4-19,11:30,81144.0,81380.0,80960.0,80989.0,53306.0
2022-4-19,11:0,81232.0,81290.0,81105.0,81150.0,44199.0
2022-4-19,10:30,81099.0,81587.0,80998.0,81232.0,93334.0
2022-4-19,10:0,81586.0,81887.0,80927.0,81099.0,134846.0
2022-4-18,18:30,81371.0,81650.0,81361.0,81631.0,47240.0
2022-4-18,18:0,81175.0,81372.0,81075.0,81361.0,40725.0
2022-4-18,17:30,80783.0,81408.0,80671.0,81173.0,88564.0
2022-4-18,17:0,80822.0,81095.0,80635.0,80776.0,63934.0
2022-4-18,16:30,81050.0,81094.0,80741.0,80836.0,90785.0
2022-4-18,16:0,81438.0,81526.0,81037.0,81050.0,67683.0
2022-4-18,15:30,81031.0,81691.0,80979.0,81439.0,110481.0
2022-4-18,15:0,80995.0,81099.0,80725.0,81040.0,59797.0
2022-4-18,14:30,80968.0,81166.0,80802.0,80995.0,61577.0
2022-4-18,14:0,80716.0,81020.0,80577.0,80968.0,73455.0
2022-4-18,13:30,80950.0,81237.0,80680.0,80722.0,82527.0
2022-4-18,13:0,81043.0,81082.0,80754.0,80950.0,68244.0
2022-4-18,12:30,81200.0,81350.0,80915.0,81044.0,67913.0
2022-4-18,12:0,80991.0,81305.0,80869.0,81200.0,95075.0
2022-4-18,11:30,81644.0,81730.0,80800.0,80983.0,146226.0
2022-4-18,11:0,81850.0,81975.0,81600.0,81644.0,76588.0
2022-4-18,10:30,81734.0,82092.0,81713.0,81850.0,92810.0
2022-4-18,10:0,82250.0,82500.0,81626.0,81731.0,178761.0
2022-4-15,18:30,82357.0,82400.0,82057.0,82168.0,47108.0
2022-4-15,18:0,81551.0,82368.0,81484.0,82364.0,89379.0
2022-4-15,17:30,81577.0,81695.0,81420.0,81552.0,44142.0
2022-4-15,17:0,81637.0,81700.0,81216.0,81573.0,112773.0
2022-4-15,16:30,81831.0,81840.0,81608.0,81638.0,39461.0
2022-4-15,16:0,81744.0,81899.0,81676.0,81830.0,33043.0
2022-4-15,15:30,81857.0,81918.0,81705.0,81740.0,39854.0
2022-4-15,15:0,81921.0,81936.0,81770.0,81849.0,25739.0
2022-4-15,14:30,82016.0,82052.0,81756.0,81923.0,36570.0
2022-4-15,14:0,81960.0,82087.0,81851.0,82016.0,28391.0
2022-4-15,13:30,81866.0,81997.0,81755.0,81967.0,49637.0
2022-4-15,13:0,82097.0,82199.0,81780.0,81866.0,72239.0
2022-4-15,12:30,81654.0,82141.0,81600.0,82097.0,77169.0
2022-4-15,12:0,81900.0,82025.0,81566.0,81654.0,85361.0
2022-4-15,11:30,82267.0,82272.0,81711.0,81900.0,113613.0
2022-4-15,11:0,82324.0,82420.0,81940.0,82271.0,86989.0
2022-4-15,10:30,82638.0,82799.0,82141.0,82324.0,93396.0
2022-4-15,10:0,82735.0,83478.0,82236.0,82639.0,160113.0
2022-4-14,18:30,81938.0,82730.0,81937.0,82609.0,56148.0
2022-4-14,18:0,82118.0,82340.0,81836.0,81938.0,112553.0
2022-4-14,17:30,82904.0,82904.0,81853.0,82118.0,131646.0
2022-4-14,17:0,83050.0,83087.0,82618.0,82904.0,62102.0
2022-4-14,16:30,82916.0,83191.0,82853.0,83046.0,64682.0
2022-4-14,16:0,83402.0,83430.0,82715.0,82916.0,111971.0
2022-4-14,15:30,83655.0,83800.0,83344.0,83402.0,64046.0
2022-4-14,15:0,83563.0,83749.0,83429.0,83660.0,46115.0
2022-4-14,14:30,83651.0,83822.0,83500.0,83566.0,59340.0
2022-4-14,14:0,83857.0,83900.0,83553.0,83651.0,48587.0
2022-4-14,13:30,83862.0,83959.0,83768.0,83857.0,31798.0
2022-4-14,13:0,84089.0,84106.0,83685.0,83862.0,50623.0
2022-4-14,12:30,84068.0,84159.0,83810.0,84089.0,63229.0
2022-4-14,12:0,83722.0,84166.0,83650.0,84073.0,76495.0
2022-4-14,11:30,83371.0,83780.0,83291.0,83721.0,71883.0
2022-4-14,11:0,83619.0,83870.0,83255.0,83370.0,115588.0
2022-4-14,10:30,83912.0,84180.0,83230.0,83619.0,212622.0
2022-4-14,10:0,82340.0,85091.0,82215.0,83925.0,403706.0
2022-4-13,18:30,82387.0,82398.0,82321.0,82397.0,15210.0
2022-4-13,18:0,82321.0,82455.0,82317.0,82388.0,30570.0
2022-4-13,17:30,82411.0,82461.0,82132.0,82315.0,54662.0
2022-4-13,17:0,82474.0,82560.0,82330.0,82415.0,31274.0
2022-4-13,16:30,82574.0,82774.0,82435.0,82470.0,55496.0
2022-4-13,16:0,82315.0,82733.0,82302.0,82571.0,87305.0
2022-4-13,15:30,82489.0,82501.0,82290.0,82309.0,38654.0
2022-4-13,15:0,82315.0,82630.0,82221.0,82493.0,60033.0
2022-4-13,14:30,82199.0,82529.0,82170.0,82312.0,43789.0
2022-4-13,14:0,82260.0,82350.0,82178.0,82199.0,32688.0
2022-4-13,13:30,82018.0,82286.0,82011.0,82278.0,45415.0
2022-4-13,13:0,81977.0,82069.0,81919.0,82018.0,19696.0
2022-4-13,12:30,82039.0,82145.0,81954.0,81980.0,25677.0
2022-4-13,12:0,81875.0,82080.0,81840.0,82032.0,33634.0
2022-4-13,11:30,82250.0,82267.0,81820.0,81891.0,63739.0
2022-4-13,11:0,82059.0,82438.0,82001.0,82254.0,70189.0
2022-4-13,10:30,82032.0,82249.0,81899.0,82059.0,59989.0
2022-4-13,10:0,82136.0,82324.0,81621.0,82020.0,138173.0
2022-4-12,18:30,82150.0,82200.0,82025.0,82176.0,21091.0
2022-4-12,18:0,82221.0,82350.0,82101.0,82153.0,31537.0
2022-4-12,17:30,82268.0,82422.0,82160.0,82223.0,39901.0
2022-4-12,17:0,82280.0,82470.0,82156.0,82267.0,38490.0
2022-4-12,16:30,82174.0,82338.0,82108.0,82280.0,55778.0
2022-4-12,16:0,81921.0,82175.0,81811.0,82174.0,44287.0
2022-4-12,15:30,82064.0,82170.0,81864.0,81920.0,39658.0
2022-4-12,15:0,82093.0,82199.0,81725.0,82056.0,59862.0
2022-4-12,14:30,81837.0,82240.0,81785.0,82093.0,41656.0
2022-4-12,14:0,81821.0,82117.0,81800.0,81833.0,41076.0
2022-4-12,13:30,81681.0,81949.0,81627.0,81824.0,32787.0
2022-4-12,13:0,81712.0,81980.0,81550.0,81684.0,40267.0
2022-4-12,12:30,81841.0,81889.0,81520.0,81711.0,67550.0
2022-4-12,12:0,82085.0,82284.0,81667.0,81837.0,61215.0
2022-4-12,11:30,81857.0,82200.0,81605.0,82093.0,85712.0
2022-4-12,11:0,82350.0,82437.0,81854.0,81865.0,87775.0
2022-4-12,10:30,82410.0,82868.0,82215.0,82349.0,160267.0
2022-4-12,10:0,81553.0,82549.0,80636.0,82423.0,230680.0
2022-4-11,18:30,81579.0,81800.0,81450.0,81750.0,27198.0
2022-4-11,18:0,81794.0,82331.0,81431.0,81582.0,118248.0
2022-4-11,17:30,81489.0,81921.0,80911.0,81788.0,108919.0
2022-4-11,17:0,81905.0,82145.0,81192.0,81489.0,99239.0
2022-4-11,16:30,81578.0,82275.0,81450.0,81905.0,95956.0
2022-4-11,16:0,81493.0,81770.0,81267.0,81578.0,61543.0
2022-4-11,15:30,81715.0,81720.0,81142.0,81497.0,70031.0
2022-4-11,15:0,80878.0,81777.0,80823.0,81719.0,98092.0
2022-4-11,14:30,80545.0,80963.0,80440.0,80866.0,73406.0
2022-4-11,14:0,80395.0,80580.0,80143.0,80545.0,47043.0
2022-4-11,13:30,80212.0,80612.0,80023.0,80364.0,64973.0
2022-4-11,13:0,81087.0,81092.0,80082.0,80217.0,96084.0
2022-4-11,12:30,80820.0,81180.0,80800.0,81083.0,55770.0
2022-4-11,12:0,81092.0,81140.0,80600.0,80821.0,70134.0
2022-4-11,11:30,81444.0,81683.0,80701.0,81068.0,110058.0
2022-4-11,11:0,81195.0,81960.0,81178.0,81440.0,129656.0
2022-4-11,10:30,82403.0,82765.0,81169.0,81192.0,204157.0
2022-4-11,10:0,78500.0,84450.0,78500.0,82406.0,482431.0
2022-4-8,18:30,77751.0,78270.0,77750.0,78110.0,38323.0
2022-4-8,18:0,77865.0,78326.0,77666.0,77758.0,103766.0
2022-4-8,17:30,77425.0,78055.0,77050.0,77888.0,120897.0
2022-4-8,17:0,77350.0,78355.0,76750.0,77424.0,229311.0
2022-4-8,16:30,75189.0,78038.0,75054.0,77340.0,321427.0
2022-4-8,16:0,73937.0,75411.0,73922.0,75189.0,152271.0
2022-4-8,15:30,73690.0,74534.0,73512.0,73940.0,151346.0
2022-4-8,15:0,74942.0,75200.0,73420.0,73698.0,224857.0
2022-4-8,14:30,76211.0,76344.0,74050.0,74940.0,307485.0
2022-4-8,14:0,77089.0,77386.0,76125.0,76211.0,154153.0
2022-4-8,13:30,77359.0,77699.0,76925.0,77089.0,144582.0
2022-4-8,13:0,78551.0,78600.0,77300.0,77352.0,117615.0
2022-4-8,12:30,78447.0,78755.0,78411.0,78535.0,38327.0
2022-4-8,12:0,78682.0,78751.0,78303.0,78442.0,71666.0
2022-4-8,11:30,78511.0,79150.0,78443.0,78682.0,132006.0
